id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
13935,MZM-1992-3-1347-4,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-01-14,,,,Mozambique media,2,Chonguene village,"Chonguene village (Near, coastal area of)",Gaza province,Xai-Xai district,-25.008333,33.788889,POINT (33.788889 -25.008333),93308,Mozambique,MOZ,541,Africa,1,1,1992-01-14 00:00:00.000,1992-01-14 00:00:00.000,0,0,17,0,17,17,17,,
13193,MZM-1992-3-1347-5,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-01-16,,,,Mozambique News Agency,1,Machava location,Machava location (Maputo suburb),Maputo province,Boane district,-25.898611,32.486111,POINT (32.486111 -25.898611),92585,Mozambique,MOZ,541,Africa,1,1,1992-01-15 00:00:00.000,1992-01-15 00:00:00.000,0,0,2,0,2,2,2,,
15236,MZM-1992-3-1347-6,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-01-30,,,,daily Noticias,1,Patrice Lumumba location,Patrice Lumumba location (Maputo township),Maputo province,Boane district,-25.894722,32.515833,POINT (32.515833 -25.894722),92586,Mozambique,MOZ,541,Africa,1,1,1992-01-29 00:00:00.000,1992-01-29 00:00:00.000,0,0,18,0,18,18,18,,
15425,MZM-1992-3-1347-7,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-22,,,,foreign aid officials,1,Corrane town,Corrane town,Nampula province,Meconta district,-15.459444,39.624444,POINT (39.624444 -15.459444),107720,Mozambique,MOZ,541,Africa,1,2,1992-02-15 00:00:00.000,1992-02-16 00:00:00.000,0,0,24,0,24,99,24,,
15566,MZM-1992-3-1347-11,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-28,,,,Radio Mozambique,2,Xai-Xai town,Xai-Xai town (near),Gaza province,Xai-Xai district,-25.051944,33.644167,POINT (33.644167 -25.051944),93308,Mozambique,MOZ,541,Africa,1,1,1992-02-26 00:00:00.000,1992-02-26 00:00:00.000,0,0,12,0,12,12,12,,
15444,MZM-1992-3-1347-10.2,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-28,,,,Radio Mozambique,2,Chimoio town,"Chimoio town (Near , ""First of May"", township)",Manica province,Gondola district,-19.116389,33.483333,POINT (33.483333 -19.116389),101947,Mozambique,MOZ,541,Africa,2,1,1992-02-26 00:00:00.000,1992-02-26 00:00:00.000,0,0,2,0,2,2,2,,
15535,MZM-1992-3-1347-10.1,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-28,,,,Radio Mozambique,2,Beira town,"Beira town, Sofala Province (Near, uncpecified township)",Sofala province,Dondo district,-19.843611,34.838889,POINT (34.838889 -19.843611),101230,Mozambique,MOZ,541,Africa,2,1,1992-02-26 00:00:00.000,1992-02-26 00:00:00.000,0,0,1,0,1,1,1,,
15322,MZM-1992-3-1347-9,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-28,,,,Radio Mozambique,2,Inhambane town,"Inhambane town (Near , township 16 km from city centre)",Inhambane province,Jangamo district,-23.865000,35.383333,POINT (35.383333 -23.865),95471,Mozambique,MOZ,541,Africa,1,1,1992-02-28 00:00:00.000,1992-02-28 00:00:00.000,0,0,9,0,9,9,9,,
15252,MZM-1992-3-1347-8,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-02-28,,,,witness via Radio Mozambique,2,Maputo city,"Maputo city (Near , ""T-3"" township, north of)",Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,1992-02-28 00:00:00.000,1992-02-28 00:00:00.000,0,0,7,0,7,7,7,,
13194,MZM-1992-3-1347-12,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-05-10,,,,Radio Mozambique,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,1,1,1992-03-10 00:00:00.000,1992-03-10 00:00:00.000,0,0,2,0,2,2,2,,
15298,MZM-1992-3-1347-13.3,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-03-17,,,,Witnessness and army,1,Sao Damaso location,Sao Damaso location (Maputo township),Maputo province,Maputo district,-25.880556,32.526389,POINT (32.526389 -25.880556),92586,Mozambique,MOZ,541,Africa,2,1,1992-03-16 00:00:00.000,1992-03-16 00:00:00.000,0,0,8,0,8,8,8,,
15420,MZM-1992-3-1347-13.1,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-03-17,,,,Witnessness and army,1,Patrice Lumumba location,Patrice Lumumba location (Maputo township),Maputo province,Boane district,-25.894722,32.515833,POINT (32.515833 -25.894722),92586,Mozambique,MOZ,541,Africa,2,1,1992-03-16 00:00:00.000,1992-03-16 00:00:00.000,0,0,7,0,7,7,7,,
15456,MZM-1992-3-1347-13.2,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-03-17,,,,Witnessness and army,2,Maputo city,"Maputo city (Near, Singatela, township)",Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,2,1,1992-03-16 00:00:00.000,1992-03-16 00:00:00.000,0,0,7,0,7,7,7,,
13202,MZM-1992-3-1347-15,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-05-05,,,,witnesses via Noticias newspaper,1,Catembe town,Catembe town,Maputo province,Maputo district,-26.009167,32.566667,POINT (32.566667 -26.009167),91866,Mozambique,MOZ,541,Africa,1,1,1992-05-04 00:00:00.000,1992-05-04 00:00:00.000,0,0,11,0,11,11,11,,
15308,MZM-1992-3-1347-16,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-05-10,,,,Radio Mozambique,1,Ocua town,Ocua town,Cabo Delgado province,Chiúre district,-13.649167,39.791944,POINT (39.791944 -13.649167),109880,Mozambique,MOZ,541,Africa,1,1,1992-05-09 00:00:00.000,1992-05-09 00:00:00.000,0,0,1,0,1,1,1,,
15336,MZM-1992-3-1347-17,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-06-18,,,,government officials in Gaza province,1,Chibuto town,Chibuto town,Gaza province,Chibuto district,-24.686667,33.530556,POINT (33.530556 -24.686667),94028,Mozambique,MOZ,541,Africa,1,1,1992-06-13 00:00:00.000,1992-06-13 00:00:00.000,0,0,5,0,5,45,5,,
15550,MZM-1992-3-1347-18,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,BBC 1992-07-27,,,,Radio Mozambique,4,Manica province,Manica Province (Road between the localities of Macoxa [phonetic] and Chimoio (Moecate [phonetic] region),Manica province,,-19.000000,34.000000,POINT (34 -19),102669,Mozambique,MOZ,541,Africa,1,1,1992-07-22 00:00:00.000,1992-07-22 00:00:00.000,0,0,6,0,6,6,6,,
15310,MZM-1992-3-1347-20,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-08-07,,,,Portuguese news agency Lusa,1,Xai-Xai town,Xai-Xai town (outskirts of),Gaza province,Xai-Xai district,-25.051944,33.644167,POINT (33.644167 -25.051944),93308,Mozambique,MOZ,541,Africa,1,1,1992-08-06 00:00:00.000,1992-08-06 00:00:00.000,0,0,9,0,9,9,9,,
15431,MZM-1992-3-1347-21,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,Reuters 1992-08-10,,,,Radio Mozambique,2,Maputo city,"Maputo city (Costa do Sol Ward, outskirts of)",Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,1992-08-09 00:00:00.000,1992-08-09 00:00:00.000,0,0,5,0,5,5,5,,
15554,MZM-1992-3-1347-22,1992,1,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,-1,"Reuters, 1992-08-25, ITALIAN MISSIONARY REPORTED KILLED IN MOZAMBIQUE",,,,Maputo daily newspaper Noticias,4,Nampula province,Nampula province (Between Nacala and Nampula towns),Nampula province,,-15.000000,39.000000,POINT (39 -15),108439,Mozambique,MOZ,541,Africa,1,1,1992-08-24 00:00:00.000,1992-08-24 00:00:00.000,0,0,1,0,1,1,1,,
65937,MZM-2013-3-1347-0,2013,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,4,"""Agence France Presse,2013-04-06,Renamo attack civilians in intercape bus: authorities"";""Agence France Presse,2013-04-07,Mozambique president, ex-rebels spar over deadly attack"";""BBC Monitoring Africa,2013-04-22,Mozambican president warns political change must respect law"";""Mozambique News Reports & Clippings,2013-10-27,Mozambique News Reports & 231 27 October 2013""",Agence France Presse;Agence France Presse;BBC Monitoring Africa;Mozambique News Reports & Clippings,2013-04-06;2013-04-07;2013-04-22;2013-10-27,"Renamo attack civilians in intercape bus: authorities;Mozambique president, ex-rebels spar over deadly attack;Mozambican president warns political change must respect law;Mozambique News Reports & 231 27 October 2013","Mozambique's President Armando Guebuza, officials",2,EN 1 road bridge over Gorongose river,"main north-south N1 road about 30 km south of Muxungué,",Sofala province,Chibabava district,-20.643727,34.067137,POINT (34.067137 -20.643727),99789,Mozambique,MOZ,541,Africa,1,1,2013-04-05 00:00:00.000,2013-04-05 00:00:00.000,0,0,0,0,0,3,0,,
66421,MZM-2013-3-1347-1,2013,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,2,"""Reuters News,2013-10-26,Mozambique says Renamo ambush kills one, injures 10"";""Agence France Presse,2013-10-27,Mozambique's former rebels deny fresh attacks""",Reuters News;Agence France Presse,2013-10-26;2013-10-27,"Mozambique says Renamo ambush kills one, injures 10;Mozambique's former rebels deny fresh attacks","Renamo spokesperson, state media, Mozambique's president",2,Muxungue town,between Machanga and the port of Beira in Sofala province / Muxungue,Sofala province,Chibabava district,-20.389764,33.938129,POINT (33.938129 -20.389764),100508,Mozambique,MOZ,541,Africa,1,1,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000,0,0,0,0,0,1,0,,
157374,MZM-2015-3-1347-0,2015,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,1,"""All Africa,2014-01-16,Mozambique: Death Toll From Ambush Rises""",All Africa,2014-01-16,Mozambique: Death Toll From Ambush Rises,O Pais,2,Muxungue town,"Chimutanda village, 15 km from Muxunge",Sofala province,Chibabava district,-20.576944,33.835833,POINT (33.835833 -20.576944),99788,Mozambique,MOZ,541,Africa,1,1,2015-01-15 00:00:00.000,2015-01-15 00:00:00.000,0,0,0,3,3,3,3,,
323658,MZM-2016-3-1029-2,2016,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,1,"""VOA,2016-02-25,Polícia diz que ataques da Renamo provocaram três mortos""",VOA,2016-02-25,Polícia diz que ataques da Renamo provocaram três mortos,Police,2,EN1 road bridge over Nhamapadza river,"N1, in Nhamapadza",Sofala province,Maringue district,-18.119378,34.676336,POINT (34.676336 -18.119378),103390,Mozambique,MOZ,541,Africa,1,4,2016-02-12 00:00:00.000,2016-02-25 00:00:00.000,0,0,1,0,1,1,0,,
323651,MZM-2016-3-1029-0,2016,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,1,"""HRW,2018-01-12,“The Next One to Die”""",HRW,2018-01-12,“The Next One to Die”,"HRW, witnesses",1,Honde town,"Honde, Barue district",Manica province,Barue district,-18.320278,33.209167,POINT (33.209167 -18.320278),103387,Mozambique,MOZ,541,Africa,1,1,2016-06-02 00:00:00.000,2016-06-02 00:00:00.000,0,0,2,0,2,2,2,,
233743,MZM-2016-3-1347-2,2016,0,Clear,3,498,562,Renamo - Civilians,498,1029,Renamo - Civilians,498,498,Renamo,9999,1,Civilians,1,"""All Africa,2016-09-15,Renamo Murders Two On Road to Caia""",All Africa,2016-09-15,Renamo Murders Two On Road to Caia,Police,2,EN1 road bridge over Fudza river,"road from Nhamapadza to Caia at Fudza, ten kilometres north of Nhamapadza",Sofala province,Maringue district,-18.094182,34.780316,POINT (34.780316 -18.094182),103390,Mozambique,MOZ,541,Africa,1,1,2016-09-13 00:00:00.000,2016-09-13 00:00:00.000,0,0,2,0,2,2,2,,
15544,MZM-1993-3-541-1,1993,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"R, 1993-01-12",,,,Radio Mozambique,1,Chimoio town,Chimoio town,Manica province,Gondola district,-19.116389,33.483333,POINT (33.483333 -19.116389),101947,Mozambique,MOZ,541,Africa,1,1,1993-01-11 00:00:00.000,1993-01-11 00:00:00.000,0,0,1,0,1,1,1,541,
15549,MZM-1993-3-541-2,1993,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"BBC, 1993-12-26",,,,Radio Mozambique,1,Ressano Garcia location,Ressano Garcia location,Maputo province,Moamba district,-25.442778,31.995278,POINT (31.995278 -25.442778),93304,Mozambique,MOZ,541,Africa,1,2,1993-12-23 00:00:00.000,1993-12-25 00:00:00.000,0,0,1,0,1,1,1,541,
15415,MZM-1994-3-541-1,1994,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"BBC, 1994-11-07",,,,Radio Renascenca,1,Beira town,"Beira town, Sofala Province",Sofala province,Dondo district,-19.843611,34.838889,POINT (34.838889 -19.843611),101230,Mozambique,MOZ,541,Africa,1,1,1994-11-04 00:00:00.000,1994-11-04 00:00:00.000,0,0,1,0,1,1,1,541,
15503,MZM-1994-3-541-2,1994,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"R, 1994-12-31",,,,the Maputo daily Noticias,1,Nacala location,northern port city of Nacala,Nampula province,Nacala Velha district,-14.553611,40.625000,POINT (40.625 -14.553611),108442,Mozambique,MOZ,541,Africa,1,1,1994-12-30 00:00:00.000,1994-12-30 00:00:00.000,0,0,1,0,1,1,1,541,
15542,MZM-1995-3-541-1,1995,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"BBC, 1995-10-09",,,,Mozambican radio,1,Maputo city,Maputo city,Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,1995-10-06 00:00:00.000,1995-10-06 00:00:00.000,0,0,1,0,1,1,1,541,
15505,MZM-2005-3-541-1,2005,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"All Africa 2005-05-10 ""One Dies in Clash Between Police And Smugglers",,,,"Local media, Noticias",3,Moamba district,Moamba district,Maputo province,Moamba district,-25.596111,32.243333,POINT (32.243333 -25.596111),92585,Mozambique,MOZ,541,Africa,1,1,2005-05-08 00:00:00.000,2005-05-08 00:00:00.000,0,0,1,0,1,1,1,541,
13937,MZM-2010-3-541-1,2010,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,-1,"AFP, 2010-09-01. ""Mozambique: at least three dead as police fire on protest "", Xinhua, 2010-09-01. ""Death toll in Mozambique riots rises to 6: TV"", AP, 2010-09-01, ""Mozambique police fire at crowds protesting high prices; 7 dead",,,,"Red Cross,Hospital, Local television station",1,Maputo city,Maputo city,Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,2010-09-01 00:00:00.000,2010-09-01 00:00:00.000,0,0,7,0,7,7,7,541,
66522,MZM-2013-3-1167-0,2013,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,2,"""All Africa,2013-11-21,Violence Mars Count in Quelimane"";""BBC Monitoring Africa,2013-11-22,Three opposition supporters killed in Mozambique's post-poll period""",All Africa;BBC Monitoring Africa,2013-11-21;2013-11-22,Violence Mars Count in Quelimane;Three opposition supporters killed in Mozambique's post-poll period,"Manuel de Araujo, mayor of Quelimane",1,Quelimane town,Quelimane town,Zambézia province,,-17.878611,36.888333,POINT (36.888333 -17.878611),104114,Mozambique,MOZ,541,Africa,1,1,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000,0,0,3,0,3,3,3,541,
233738,MZM-2016-3-1167-0,2016,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,4,"""Agence France Presse,2016-08-15,Six killed in Mozambique rebel attack: police"";""Agence France Presse,2016-08-15,Six killed in Mozambique rebel attack: police"";""All Africa,2016-08-18,Police Insist Renamo Committed Murders On Road to Caia"";""HRW,2018-01-12,“The Next One to Die”""",Agence France Presse;Agence France Presse;All Africa;HRW,2016-08-15;2016-08-15;2016-08-18;2018-01-12,Six killed in Mozambique rebel attack: police;Six killed in Mozambique rebel attack: police;Police Insist Renamo Committed Murders On Road to Caia;“The Next One to Die”,"Police, survivors, HRW",2,Nango village,"Nango locality, in the district of Cheringoma, about 250 kilometres from Beira",Sofala province,Cheringoma district,-18.360000,35.320830,POINT (35.32083 -18.36),103391,Mozambique,MOZ,541,Africa,1,1,2016-08-12 00:00:00.000,2016-08-12 00:00:00.000,0,0,6,0,6,6,6,541,
233742,MZM-2016-3-541-0,2016,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,1,"""All Africa,2016-09-14,Police Shoot Two Dead""",All Africa,2016-09-14,Police Shoot Two Dead,"Independent daily ""O Pais""",1,Maputo city,Maputo city,Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,2016-09-10 00:00:00.000,2016-09-10 00:00:00.000,0,0,1,0,1,1,1,541,
233745,MZM-2016-3-541-1,2016,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,1,"""All Africa,2016-10-07,Demonstration in Pemba Against Police Shooting""",All Africa,2016-10-07,Demonstration in Pemba Against Police Shooting,Witness,1,Pemba town,Pemba town,Cabo Delgado province,Pemba district,-12.960833,40.507778,POINT (40.507778 -12.960833),111322,Mozambique,MOZ,541,Africa,1,1,2016-10-04 00:00:00.000,2016-10-04 00:00:00.000,0,0,1,0,1,1,1,541,
236569,MZM-2017-3-541-0,2017,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,1,"""All Africa,2017-01-13,Policeman Shoots Child Dead in Beira""",All Africa,2017-01-13,Policeman Shoots Child Dead in Beira,,1,Beira town,central Mozambican city of Beira,Sofala province,Dondo district,-19.843611,34.838889,POINT (34.838889 -19.843611),101230,Mozambique,MOZ,541,Africa,1,1,2017-01-10 00:00:00.000,2017-01-10 00:00:00.000,0,0,1,0,1,1,1,541,
245103,MZM-2017-3-1167-0,2017,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,2,"""ICG Crisiswatch,2017-11-01,Crisiswatch - October 2017 - Mozambique"";""Club of Mozambique,2017-10-03,“Stray bullets”: Police admit four deaths in Mandimba, Niassa""",ICG Crisiswatch;Club of Mozambique,2017-11-01;2017-10-03,"Crisiswatch - October 2017 - Mozambique;“Stray bullets”: Police admit four deaths in Mandimba, Niassa",ICG Crisiswatch,3,Mandimba district,"Mandimba, Niassa province",Niassa province,Mandimba district,-14.203940,35.904400,POINT (35.9044 -14.20394),109152,Mozambique,MOZ,541,Africa,1,1,2017-10-02 00:00:00.000,2017-10-02 00:00:00.000,0,0,0,0,0,4,0,541,
323259,MZM-2018-3-1167-1,2018,0,Clear,3,100,700,Government of Mozambique - Civilians,100,1167,Government of Mozambique - Civilians,100,100,Government of Mozambique,9999,1,Civilians,1,"""Carta de Mozambique,2018-12-04,Palma: vila segura mas tensa""",Carta de Mozambique,2018-12-04,Palma: vila segura mas tensa,CartaMZ,1,Palma town,Palma town,Cabo Delgado province,Palma district,-10.772012,40.475349,POINT (40.4753494 -10.7720129),114201,Mozambique,MOZ,541,Africa,1,1,2018-11-30 00:00:00.000,2018-11-30 00:00:00.000,0,0,1,0,1,1,0,541,
