db,date,year,month,latitude,longitude,globaleventid,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,dateadded,sourceurl,gdelt_lat,gdelt_lon,data_id,iso,event_id_cnty,event_id_no_cnty,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,lat_upd,lon_upd,keep,lat_rev,lon_rev,typeACLED,typeGDELT,typeGDELT2
GDELT,23-Jul-15,2015,7,-12.9608,40.5078,451514633,CVL,VILLAGE,,,,,,CVL,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,9,1,9,-5.459770115,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20150723,http://thezambezian.com/belgian-woman-wounded-mozambique-machete-attack/,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Wrong event,-12.9608,40.5078,,Civilian,Civilian
GDELT,23-Jul-15,2015,7,-11.9022,40.2444,451646278,COP,POLICE,,,,,,COP,,.,CRM,DRUG MULE,,,,,,CRM,,.,0,173,173,Coerce,4,-5,16,1,16,-3.338171263,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20150723,http://www.iol.co.za/news/crime-courts/fire-alerts-cops-to-mandrax-plant-1.1889788,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,Military forces,
GDELT,18-Aug-15,2015,8,-12.9036,39.706902,458685805,CVL,CITIZEN,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,1,173,173,Coerce,4,-5,10,1,10,-4.417670683,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,2.01508E+13,http://www.verdade.co.mz/newsflash/54517-dois-individuos-detidos-por-suposto-rapto-de-uma-crianca-em-nampula,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.706902,Wrong event,-12.9036,39.706902,,Civilian,Military forces
GDELT,24-Aug-15,2015,8,-12.9036,39.706902,460530947,GOV,GOVERNMENT,,,,,,GOV,,,MOZ,MOZAMBIQUE,MOZ,,,,,,,,1,180,180,Assault,4,-9,10,1,10,-3.333333333,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,2.01508E+13,http://www.portugues.rfi.fr/cabo-verde/20150823-mocambique-renamo-embuscadas,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.706902,Wrong event,-12.9036,39.706902,,Military forces,Civilian
GDELT,25-Aug-15,2015,8,-12.9036,39.7069,460750227,COP,POLICE,,,,,,COP,,.,,,,,,,,,,.,0,192,192,Fight,4,-9.5,10,1,10,-8.837209302,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20150825,http://allafrica.com/stories/201508250268.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Military forces,
GDELT,25-Aug-15,2015,8,-12.9036,39.7069,460751108,MOZ,MAPUTO,MOZ,,,,,,,.,COP,PRISON,,,,,,COP,,.,1,193,193,Fight,4,-10,5,1,5,-8.837209302,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20150825,http://allafrica.com/stories/201508250268.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Military forces,
GDELT,26-Aug-15,2015,8,-12.9608,40.507801,460957783,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,0,193,193,Fight,4,-10,16,1,8,-3.041322314,4,"Porto Amelia, Cabo Delgado, Mozambique",MZ,MZ01,65247,-12.9608,40.5078,-330790,0,,,,.,,,,4,"Porto Amelia, Cabo Delgado, Mozambique",MZ,MZ01,65247,-12.9608,40.5078,-330790,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.507801,Wrong event,-12.9608,40.507801,,,
GDELT,26-Aug-15,2015,8,-12.9036,39.706902,460957784,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,0,193,193,Fight,4,-10,4,1,2,-3.041322314,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,0,,,,.,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.706902,Wrong event,-12.9036,39.706902,,,
GDELT,26-Aug-15,2015,8,-12.9036,39.706902,460957896,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,193,193,Fight,4,-10,2,1,2,-3.041322314,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,0,,,,.,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.706902,Wrong event,-12.9036,39.706902,,Military forces,
GDELT,26-Aug-15,2015,8,-12.2461,40.161098,460958528,MIL,COMMANDER,,,,,,MIL,,,,,,,,,,,,,0,193,193,Fight,4,-10,2,1,2,-3.041322314,4,"Mueda, Cabo Delgado, Mozambique",MZ,MZ01,21839,-12.2461,40.1611,223131,0,,,,.,,,,4,"Mueda, Cabo Delgado, Mozambique",MZ,MZ01,21839,-12.2461,40.1611,223131,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.2461,40.161098,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2461,40.161098,Wrong event,-12.2461,40.161098,,,
GDELT,26-Aug-15,2015,8,-12.9608,40.507801,460958714,MOZSEP,FRELIMO,MOZ,,,,,SEP,,,,,,,,,,,,,0,193,193,Fight,4,-10,12,1,6,-3.041322314,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,65247,-12.9608,40.5078,-330790,0,,,,.,,,,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,65247,-12.9608,40.5078,-330790,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.507801,Wrong event,-12.9608,40.507801,,,
GDELT,26-Aug-15,2015,8,-12.9036,39.706902,460958716,MOZSEP,FRELIMO,MOZ,,,,,SEP,,,,,,,,,,,,,0,193,193,Fight,4,-10,10,1,4,-3.041322314,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,0,,,,.,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,21833,-12.9036,39.7069,223116,2.01508E+13,http://macua.blogs.com/moambique_para_todos/chai_250964/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.706902,Wrong event,-12.9036,39.706902,,,
